asin,imUrl,description,categories,title,price,salesRank,related,brand,main_category,text
B000EH8S3A,http://ecx.images-amazon.com/images/I/41H383JHXAL._SX300_.jpg,"The Direct Cable for iPod is all you need to connect your iPod player to your head unit. The head unit will display iPod information, including artist name and album, and you can select iPod tracks and playlists directly from the head unit. Power is supplied to the iPod player from the head unit, so you can enjoy the vast amount of music on your iPod player while charging at the same time.","[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']]",Panasonic Car Audio CA-DC300U iPod Connection Cable for Panasonic Car Stereos,,,,,Amplifier Installation,"Panasonic Car Audio CA-DC300U iPod Connection Cable for Panasonic Car Stereos The Direct Cable for iPod is all you need to connect your iPod player to your head unit. The head unit will display iPod information, including artist name and album, and you can select iPod tracks and playlists directly from the head unit. Power is supplied to the iPod player from the head unit, so you can enjoy the vast amount of music on your iPod player while charging at the same time. Amplifier Installation"
B000VUILZ0,http://ecx.images-amazon.com/images/I/41TfkCqoGvL._SY300_.jpg,"With the Audiovox XM Direct 2 Panasonic wiring harness you can receive XM satellite radio directly through any Panasonic satellite radio-ready head unit in your car's dash. This two-part system integrates seamlessly for easy installation and an uncluttered appearance. An XM subscription is required, and this cable is designed for use only with the Audiovox CNP2000UC XM Direct 2 Car Kit system (sold separately). The cable is guaranteed to be compatible with all satellite-ready Panasonic head units. Audiovox offers a one-year warranty.","[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']]",Audiovox Car CNPPAN1 Panasonic Cable Adapter for NP2000UC,,,,,Amplifier Installation,"Audiovox Car CNPPAN1 Panasonic Cable Adapter for NP2000UC With the Audiovox XM Direct 2 Panasonic wiring harness you can receive XM satellite radio directly through any Panasonic satellite radio-ready head unit in your car's dash. This two-part system integrates seamlessly for easy installation and an uncluttered appearance. An XM subscription is required, and this cable is designed for use only with the Audiovox CNP2000UC XM Direct 2 Car Kit system (sold separately). The cable is guaranteed to be compatible with all satellite-ready Panasonic head units. Audiovox offers a one-year warranty. Amplifier Installation"
B0007TC9NA,http://ecx.images-amazon.com/images/I/31NQd1kdZGL._SX300_.jpg,Ford JBL/Premium Sound Upgrade (Common Ground),"[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']]",Scosche Radio Wiring Harness for Ford Jbl/Premium Sound Upgrade (Common Ground),4.99,,"{'also_viewed': ['B0016KZ16G', 'B0007WTF34', 'B00029X1K0', 'B0002BEWZQ', 'B0007KK25Q', 'B0002BF0BQ', 'B000K50GTA', 'B0007KK256']}",Scosche,Amplifier Installation,Scosche Radio Wiring Harness for Ford Jbl/Premium Sound Upgrade (Common Ground) Ford JBL/Premium Sound Upgrade (Common Ground) Amplifier Installation
B000BMQR7C,http://ecx.images-amazon.com/images/I/31H3XY30GML._SX300_.jpg,"Ultimate performance audio requires an ultimate performance cable.  Monster 400 Series Audio Interconnects maximize your system's signal transfer and noise rejection for audiophile quality sound with superior sonic clarity.  They utilize patented technologies including XLN Xtreme, PEX dielectric, and 3-way Time Correct windings.  These features provide a wider soundstage, pin-point imaging, and precision bass.  The Monster performance doesn't stop there.  An ultra-polished MirrorChrome finish and HexMesh jacketing offer aesthetics that make an impact.  No matter what your system, you'll experience powerful music, movie, and gaming audio with maximum sonic clarity and stunning visual appeal.","[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']]",Monster MPC I402 2C-5M Extreme Low Noise 2-Channel Car Stereo RCA Cables (5 meters),,,,,Amplifier Installation,"Monster MPC I402 2C-5M Extreme Low Noise 2-Channel Car Stereo RCA Cables (5 meters) Ultimate performance audio requires an ultimate performance cable.  Monster 400 Series Audio Interconnects maximize your system's signal transfer and noise rejection for audiophile quality sound with superior sonic clarity.  They utilize patented technologies including XLN Xtreme, PEX dielectric, and 3-way Time Correct windings.  These features provide a wider soundstage, pin-point imaging, and precision bass.  The Monster performance doesn't stop there.  An ultra-polished MirrorChrome finish and HexMesh jacketing offer aesthetics that make an impact.  No matter what your system, you'll experience powerful music, movie, and gaming audio with maximum sonic clarity and stunning visual appeal. Amplifier Installation"
B0017PGTF2,http://ecx.images-amazon.com/images/I/41iSVuZzWKL._SX300_.jpg,"Pioneer cd-iu230v ipod(r) audio/video direct cable for avic-f900bt & avic-f700bta/v direct control for ipod(r);compatible with avic-f900bt, avic-700bt & avic-7010bt.","[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']]",Pioneer CD-IU230V Ipod Audio/Video Direct Cable For Avic-F900Bt and Avic-F700Bt,17.99,,"{'also_bought': ['B0034IMC6A', 'B0034IV02W', 'B000LYAZ4G', 'B00BBHN0RQ', 'B001E8B3NA', 'B007L97AN8', 'B004BBHMG4', 'B006K1CN26', 'B004SQRWWQ', 'B006Y446E2'], 'bought_together': ['B0034IMC6A', 'B007L97AN8'], 'buy_after_viewing': ['B00BBHN0RQ', 'B004SBBDD0', 'B009WHV3BM', 'B0084UJMS4']}",Pioneer,Amplifier Installation,"Pioneer CD-IU230V Ipod Audio/Video Direct Cable For Avic-F900Bt and Avic-F700Bt Pioneer cd-iu230v ipod(r) audio/video direct cable for avic-f900bt & avic-f700bta/v direct control for ipod(r);compatible with avic-f900bt, avic-700bt & avic-7010bt. Amplifier Installation"
B0003QOFAM,http://ecx.images-amazon.com/images/I/517MZEmhZOL._SY300_.jpg,In-line fuse holder 17-ft. 4-gauge power cable 3-ft. 4-gauge silver ground cable 18-ft. 8-gauge blue power cable 6-ft. 8-gauge silver ground cable 20-ft. 12-gauge speaker wire 16-ft. blue remote wire 17-ft. twisted pair RCA interconnect audio cable 1 x 4-gauge in 4 x 8-gauge out distribution block 1 x 4-gauge in 2 x 8-gauge out fused distribution block Split loom fir cable protection Ring terminal installed Cable tiles and accessories,"[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation', 'Amplifier Wiring Kits']]","Rockwood POWERKIT-9 2,000 Watts Amplifier Hookup Ki",34.95,{},"{'also_viewed': ['B0050I6KII', 'B0002VM8RU', 'B000RN62GQ', 'B000Q6DLTK', 'B0012LWDMY', 'B000XDLN96', 'B000FKP7TY', 'B0007LCL6S', 'B00BQHDNMI', 'B005STVSFY', 'B000Q8AMC2', 'B005CIJBKK', 'B00ED3BHBG', 'B001U636NQ', 'B001CBURLS', 'B001AV5ZHQ', 'B000OQ2ZBC', 'B001F5YS1G', 'B0012BYOSK', 'B00BF6HYAW', 'B004YWC4FY', 'B000EOOU6M', 'B0002ZSFAK', 'B00786XNS0', 'B00BHSTTLK', 'B002U8573K', 'B0002UPGOI', 'B004T163SY', 'B000WUH5LU', 'B00FHAEUJA', 'B006348NYW', 'B000N3S83K', 'B004T0WFVE', 'B00BF6HYBG', 'B00BHSTSRA', 'B001AO1WR0', 'B007P5ZYLI', 'B001U5XKL0', 'B005QEN8UO', 'B003DKJ384', 'B009AW9QY0', 'B00EIR8VVG', 'B001AO2T18', 'B00CXX97TW', 'B00E1BRITU', 'B0032FOKDS', 'B00DM9F8BW', 'B004S55ES6', 'B001RNNY9S', 'B004RSBP64', 'B00IZXGFIK', 'B00CY26G50', 'B000063TJY', 'B005C6HZCI', 'B00AZOGRSK', 'B0007VRIO8', 'B00A0D8I8I', 'B003EJ5ZUE', 'B003CYL7HQ'], 'buy_after_viewing': ['B0050I6KII', 'B0002VM8RU', 'B000RN62GQ', 'B000Q6DLTK']}",AMERIC,Amplifier Wiring Kits,"Rockwood POWERKIT-9 2,000 Watts Amplifier Hookup Ki In-line fuse holder 17-ft. 4-gauge power cable 3-ft. 4-gauge silver ground cable 18-ft. 8-gauge blue power cable 6-ft. 8-gauge silver ground cable 20-ft. 12-gauge speaker wire 16-ft. blue remote wire 17-ft. twisted pair RCA interconnect audio cable 1 x 4-gauge in 4 x 8-gauge out distribution block 1 x 4-gauge in 2 x 8-gauge out fused distribution block Split loom fir cable protection Ring terminal installed Cable tiles and accessories Amplifier Wiring Kits"
B0012LWDMY,http://ecx.images-amazon.com/images/I/51Gw8bOlXpL._SY300_.jpg,Surge 8 gauge amp kit with 18 rca and agu fuse holder 18 8 ga. Clear blue power cable 3 8 ga. Clear black ground cable 18 12 ga. Clear platinum blue speakerwire 17 blue rca audio interconnect cable 18 18 ga. Blue remote turn-on wire 1 agu fuse holder 250 amp platinum plated fuse ring terminals spade terminals self-tapping screw loom tubing cable ties,"[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation', 'Amplifier Wiring Kits']]",Surge SS-8 8 Gauge 1000 Watt Amp Kit,29.93,,"{'also_viewed': ['B000FKP7TY', 'B0050I6KII', 'B0002VM8RU', 'B0003QOFAM', 'B000Q6DLTK', 'B001CBURLS', 'B000RN62GQ', 'B001U636NQ', 'B001U5XKL0', 'B0012BYOSK', 'B006T2N2LM', 'B000Q8AMC2', 'B00BQHDNMI', 'B0007LCL6S', 'B005STVSFY', 'B0002OPKCW', 'B004EYHEGG', 'B0002ZSFAK', 'B003EJ5ZUE', 'B003KN2TGM', 'B003CYL7HQ', 'B000064063', 'B004S50WPG'], 'buy_after_viewing': ['B000FKP7TY', 'B0050I6KII', 'B0002VM8RU', 'B005IY3BI6']}",Surge,Amplifier Wiring Kits,Surge SS-8 8 Gauge 1000 Watt Amp Kit Surge 8 gauge amp kit with 18 rca and agu fuse holder 18 8 ga. Clear blue power cable 3 8 ga. Clear black ground cable 18 12 ga. Clear platinum blue speakerwire 17 blue rca audio interconnect cable 18 18 ga. Blue remote turn-on wire 1 agu fuse holder 250 amp platinum plated fuse ring terminals spade terminals self-tapping screw loom tubing cable ties Amplifier Wiring Kits
B000FIDH8O,http://ecx.images-amazon.com/images/I/418iM1C9rSL._SX300_.jpg,No description,"[['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation', 'Amplifier Wiring Kits']]",AMP 2CH 275X2 @ 2 OHMS,,,,,Amplifier Wiring Kits,AMP 2CH 275X2 @ 2 OHMS  Amplifier Wiring Kits
B0007WA7YA,http://ecx.images-amazon.com/images/I/51uLuOVPZvL._SX300_.jpg,Profile HA1040 4-channel car amplifier 80 watts RMS x 4,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",Profile HA1040 BAJA 1000W 4-Channel Amplifier,,,,,Amplifiers,Profile HA1040 BAJA 1000W 4-Channel Amplifier Profile HA1040 4-channel car amplifier 80 watts RMS x 4 Amplifiers
B00H2SFQXE,http://ecx.images-amazon.com/images/I/31gkcgm43gL.jpg,No description,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",NVX MVPA4 Micro-V Series 400W RMS 4-Channel Bridgeable Micro Class D Compact Car Amplifier (MVPA.4),95.0,,"{'also_viewed': ['B00FY8TBE4', 'B00B43LKV0', 'B004T163SY', 'B003VVYL46', 'B004T0WFVE', 'B00E1BRITU', 'B00K6ON4EO', 'B00852W07G', 'B00BLQA9BM', 'B00BF6HXA8', 'B000N5T0T4', 'B00BF6HYBG', 'B0040X31KE', 'B007AQ2WXU', 'B00BF6HYAW', 'B002JV7FP6', 'B004UWLRJ2', 'B00BQU1444', 'B0013TVALU', 'B00852W0HQ', 'B00E0EW3ZW', 'B008XOCU80', 'B00GJ4LPLY', 'B00JEC0YFQ', 'B00786XNS0', 'B007TBYP72', 'B004T163PW', 'B00CCIK9CW', 'B00CQBY174', 'B006ZOIH82', 'B005IY3BI6', 'B007AQ2X4I', 'B0050I6KII', 'B001AO1WR0', 'B00BMR7UPS', 'B002BS5YAA', 'B004E5OI0U', 'B004HJ931M', 'B00BF6HX8U', 'B004S4XP92', 'B003K154IE', 'B001AV5ZHQ', 'B006JMZ5ZI', 'B0015NRQ5S', 'B0030D69M2', 'B002GHBUFY', 'B0017LFSXU', 'B007MTNBSK', 'B000N5UW8M', 'B007TBFCZQ', 'B0077IA57Q', 'B009IAP5OE', 'B00G051S7I', 'B00E6EJC8M', 'B0085CAYZ6', 'B00C772WFA', 'B00BF6HZ6K', 'B001C3P6FI', 'B00BF6HY84'], 'buy_after_viewing': ['B00FY8TBE4', 'B00B43LKV0']}",,Amplifiers,NVX MVPA4 Micro-V Series 400W RMS 4-Channel Bridgeable Micro Class D Compact Car Amplifier (MVPA.4)  Amplifiers
B001OAA2X0,http://ecx.images-amazon.com/images/I/315rh23Mm8L.jpg,- Retains Factory JBL & JBL Synthesis Amplifier when OEM Radio is Replaced - Adjustable Gain Settings which Allows for Optimal Audio Configuration - Retains Balance and Fade Capabilities - Simple and Quick Installation - Compatible with the Synthesis 5.1 and 7.1 Surround Systems,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",PAC TATO JBL Digital Amplifier Turn-On Interface - Toyota CANBUS Vehicles (1 Each),49.69,{'Electronics': 49805},"{'also_bought': ['B004HKBY8G', 'B0064J4LOM', 'B000K52CY2', 'B00B4PJC9K', 'B0015G6JRQ', 'B001GQ2Q68', 'B0039H2W66', 'B0015BVCPA', 'B00H5A8OBK', 'B00F6X1ZPK', 'B0002BEQJ8', 'B0007WRQQ2', 'B007T0NM2M', 'B0002EXF10', 'B00009UHRI', 'B001E6X4VQ', 'B00GN5K63M', 'B00GN5K5WO', 'B000YR2LNS', 'B0002BBP7Y', 'B00251IPA4', 'B00133RCCC', 'B00A9AQPUU', 'B00A85ANCW', 'B0091UW7F6', 'B00CTM2PT6', 'B003KZJXVE', 'B0014KOA42', 'B00B7IPTHI', 'B00009UHKW', 'B002MW6HRO', 'B005SVXQS4', 'B00A02KOHM', 'B00BI8IL9A', 'B0081GZDQQ', 'B0092YMZJY', 'B005SVVBRC', 'B002GOFYLS', 'B0079LGLH4', 'B000SBLM1C', 'B00B8YTOZ4', 'B004HW6F74', 'B00B7IPUC2', 'B00BXF5A74', 'B005DOQYNU', 'B00B7IR426', 'B006Y441L0', 'B0090DXBEK', 'B006Y444T4', 'B008I5S4AW', 'B00B7IR5AW', 'B000P7CD44', 'B004JHY2ZY', 'B00CA350BE', 'B0079R2MH6', 'B001EAWNVY', 'B00A037VHM', 'B000FHAXPA', 'B0049LBJ56', 'B001PL5SU0', 'B00A02N3VQ', 'B0051CUGIS'], 'bought_together': ['B004HKBY8G'], 'buy_after_viewing': ['B00133RCCC', 'B004HKBY8G', 'B00B4PJC9K', 'B001BVKJ9E']}",PAC,Amplifiers,PAC TATO JBL Digital Amplifier Turn-On Interface - Toyota CANBUS Vehicles (1 Each) - Retains Factory JBL & JBL Synthesis Amplifier when OEM Radio is Replaced - Adjustable Gain Settings which Allows for Optimal Audio Configuration - Retains Balance and Fade Capabilities - Simple and Quick Installation - Compatible with the Synthesis 5.1 and 7.1 Surround Systems Amplifiers
B000O570AY,http://ecx.images-amazon.com/images/I/41MY6RVGY3L._SX300_.jpg,No description,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",Kenwood eXcelon KAC-X1R - Amplifier - 1-channel,,,,,Amplifiers,Kenwood eXcelon KAC-X1R - Amplifier - 1-channel  Amplifiers
B000V3W162,http://ecx.images-amazon.com/images/I/11uyNUsNQbL.jpg,6 channel bridgeable power amplifier featuring absolute symmetry output stage configuration for cleanest sound in any car amplifier,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",JL AUDIO A6450 A-Series Class A/B 6 Channel Mobile Amplifier,,,"{'also_viewed': ['B00CDVO0OQ', 'B004E9QK3E', 'B003GILPMK', 'B000XXDE2A', 'B00BQU13CC', 'B004MLXWSK', 'B004T163SY', 'B00DQZWN5G', 'B00BF6HYAW', 'B001T9N4WM', 'B002QCH2SS', 'B004HJ5CAI', 'B0002VM8RU', 'B004A8PTAE', 'B00686G57M', 'B0050I6KII', 'B005KWG8J0', 'B004VD2ZPK', 'B00C51Y2OW', 'B002BZFSYA', 'B00F3J4M8Y', 'B004M9A0M8', 'B007VSXGOQ', 'B000R22X1A', 'B003VVYL46', 'B004T166HM', 'B0037PH2CY', 'B00BHSTUPK', 'B000FKP7TY', 'B003QQ67HA', 'B00D3PTLZE', 'B004A7Z3BA', 'B00GN5K650', 'B004WWNSMO', 'B002QUZHY6', 'B001UDK7R2', 'B000P0PF9G', 'B0085FNS5Q', 'B000N5T0TE', 'B00786XNS0', 'B001OAB6BW', 'B0059AK2T0', 'B00BLQA9BM', 'B0071VMOC8', 'B001UDIGAC', 'B001UDQ1RM', 'B0071HZLDG', 'B004S4XNEO']}",,Amplifiers,JL AUDIO A6450 A-Series Class A/B 6 Channel Mobile Amplifier 6 channel bridgeable power amplifier featuring absolute symmetry output stage configuration for cleanest sound in any car amplifier Amplifiers
B000PE8KF8,http://ecx.images-amazon.com/images/I/41Y8kfgNTbL._SX300_.jpg,The MTX X Thunder series of amplifiers delivers exceptional sound quality at truly affordable prices.Heavy-duty aluminum construction with large heat sinks and easily accessible connections and controls make X Thunder amplifiers not only visually appealing but also user friendly. Reasonable prices and high power ratings make the X Thunder even more attractive. X Thunder amps are the ideal complement for the speakers and subwoofers in the X Thunder lineup.,"[['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Amplifiers']]",MTX 704X 4-Channel Amplifier,149.95,,"{'also_viewed': ['B0037LIZ7O', 'B007LQWQBC', 'B007DZG4IW', 'B00E1BRITU', 'B00BF6HYBG', 'B007AQ2YMO', 'B001C3N19G', 'B00BJF4UK6', 'B004PRW8L8', 'B000092TRE', 'B003GSLE58', 'B007162ZEU', 'B00BNGDFPW', 'B002IT3940', 'B00BF6HYAW', 'B000P0R6LQ', 'B005TOFLC4', 'B004T163SY', 'B000PE8KEY', 'B0013TVALU', 'B002YWZXYU', 'B0037G0OZK', 'B004RSBP64', 'B0032FOKX8', 'B001AO4NUI', 'B001J1XWZ4', 'B004T0WFVE', 'B00H8YPTRA', 'B00BJF4V9G', 'B00BF6HZ6K', 'B004MLXWSK', 'B002BZFSYA', 'B003GSLE4O', 'B00BF6HYDE', 'B000CHRK6S', 'B001UDQ1RM', 'B00BF6HZ92', 'B004NMJF70', 'B0040IO324', 'B0067O0A0S', 'B003GSLE26', 'B00BHSTUPK', 'B00DM9F8BW', 'B00GN5K650', 'B004YVZ16O', 'B00CFX58YI', 'B004BX8XZ6', 'B003WRTBNA', 'B005NZGQ4G', 'B007162ZHW', 'B004LMCZMY', 'B0007LCKO6', 'B007R6Z7UI', 'B001JECAM2'], 'buy_after_viewing': ['B001JECAM2', 'B000FKP7TY', 'B002BZFSYA', 'B00A02PG0C']}",,Amplifiers,MTX 704X 4-Channel Amplifier The MTX X Thunder series of amplifiers delivers exceptional sound quality at truly affordable prices.Heavy-duty aluminum construction with large heat sinks and easily accessible connections and controls make X Thunder amplifiers not only visually appealing but also user friendly. Reasonable prices and high power ratings make the X Thunder even more attractive. X Thunder amps are the ideal complement for the speakers and subwoofers in the X Thunder lineup. Amplifiers
